840,"Glimmer Man, The (1996)",0
841,Pollyanna (1960),0
842,"Shaggy Dog, The (1959)",0
843,Freeway (1996),0
844,That Thing You Do! (1996),0
845,To Gillian on Her 37th Birthday (1996),0
846,Looking for Richard (1996),0
847,"Murder, My Sweet (1944)",0
848,Days of Thunder (1990),0
849,"Perfect Candidate, A (1996)",0
850,Two or Three Things I Know About Her (1966),0
851,"Bloody Child, The (1996)",0
852,Braindead (1992),0
853,Bad Taste (1987),0
854,Diva (1981),0
855,Night on Earth (1991),0
856,Paris Was a Woman (1995),0
857,Amityville: Dollhouse (1996),0
858,April Fool's Day (1986),0
859,"Believers, The (1987)",0
860,Nosferatu a Venezia (1986),0
861,Jingle All the Way (1996),0
862,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0
863,My Fellow Americans (1996),0
864,"Ice Storm, The (1997)",0
865,Michael (1996),0
866,"Whole Wide World, The (1996)",0
867,Hearts and Minds (1996),0
868,Fools Rush In (1997),0
869,Touch (1997),0
870,Vegas Vacation (1997),0
871,Love Jones (1997),0
872,Picture Perfect (1997),0
873,Career Girls (1997),0
874,She's So Lovely (1997),0
875,Money Talks (1997),0
876,Excess Baggage (1997),0
877,That Darn Cat! (1997),0
878,"Peacemaker, The (1997)",0
879,Soul Food (1997),0
880,Money Talks (1997),0
881,Washington Square (1997),0
882,Telling Lies in America (1997),0
883,Year of the Horse (1997),0
884,Phantoms (1998),0
885,"Life Less Ordinary, A (1997)",0
886,Eve's Bayou (1997),0
887,One Night Stand (1997),0
888,"Tango Lesson, The (1997)",0
889,Mortal Kombat: Annihilation (1997),0
890,Bent (1997),0
891,Flubber (1997),0
892,For Richer or Poorer (1997),0
893,Home Alone 3 (1997),0
894,Scream 2 (1997),0
895,"Sweet Hereafter, The (1997)",0
896,Time Tracers (1995),0
897,"Postman, The (1997)",0
898,"Winter Guest, The (1997)",0
899,Kundun (1997),0
900,Mr. Magoo (1997),0
901,"Big Lebowski, The (1998)",0
902,Afterglow (1997),0
903,Ma vie en rose (My Life in Pink) (1997),0
904,Great Expectations (1998),0
905,Oscar & Lucinda (1997),0
906,Vermin (1998),0
907,Half Baked (1998),0
908,Dangerous Beauty (1998),0
909,Nil By Mouth (1997),0
910,Twilight (1998),0
911,U.S. Marshalls (1998),0
912,Love and Death on Long Island (1997),0
913,Wild Things (1998),0
914,Primary Colors (1998),0
915,Lost in Space (1998),0
916,Mercury Rising (1998),0
917,City of Angels (1998),0
918,"City of Lost Children, The (1995)",0
919,Two Bits (1995),0
920,Farewell My Concubine (1993),0
921,Dead Man (1995),0
922,Raise the Red Lantern (1991),0
923,White Squall (1996),0
924,Unforgettable (1996),0
925,Down Periscope (1996),0
926,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",0
927,"Craft, The (1996)",0
928,Harriet the Spy (1996),0
929,Chain Reaction (1996),0
930,"Island of Dr. Moreau, The (1996)",0
931,First Kid (1996),0
932,"Funeral, The (1996)",0
933,"Preacher's Wife, The (1996)",0
934,Paradise Road (1997),0
935,Brassed Off (1996),0
936,"Thousand Acres, A (1997)",0
937,"Smile Like Yours, A (1997)",0
938,Murder in the First (1995),0
939,Airheads (1994),0
940,With Honors (1994),0
941,What's Love Got to Do with It (1993),0
942,Killing Zoe (1994),0
943,Renaissance Man (1994),0
944,Charade (1963),0
945,"Fox and the Hound, The (1981)",0
946,"Big Blue, The (Grand bleu, Le) (1988)",0
947,Booty Call (1997),0
948,How to Make an American Quilt (1995),0
949,Georgia (1995),0
950,"Indian in the Cupboard, The (1995)",0
951,Blue in the Face (1995),0
952,Unstrung Heroes (1995),0
953,Unzipped (1995),0
954,Before Sunrise (1995),0
955,Nobody's Fool (1994),0
956,Pushing Hands (1992),0
957,To Live (Huozhe) (1994),0
958,Dazed and Confused (1993),0
959,Naked (1993),0
960,Orlando (1993),0
961,Ruby in Paradise (1993),0
962,Some Folks Call It a Sling Blade (1993),0
963,"Month by the Lake, A (1995)",0
964,Funny Face (1957),0
965,"Affair to Remember, An (1957)",0
966,Little Lord Fauntleroy (1936),0
967,"Inspector General, The (1949)",0
968,Winnie the Pooh and the Blustery Day (1968),0
969,Hear My Song (1991),0
970,Mediterraneo (1991),0
971,Passion Fish (1992),0
972,Grateful Dead (1995),0
973,Eye for an Eye (1996),0
974,Fear (1996),0
975,Solo (1996),0
976,"Substitute, The (1996)",0
977,Heaven's Prisoners (1996),0
978,"Trigger Effect, The (1996)",0
979,Mother Night (1996),0
980,Dangerous Ground (1997),0
981,Maximum Risk (1996),0
982,"Rich Man's Wife, The (1996)",0
983,Shadow Conspiracy (1997),0
984,Blood & Wine (1997),0
985,Turbulence (1997),0
986,Underworld (1997),0
987,"Beautician and the Beast, The (1997)",0
988,Cats Don't Dance (1997),0
989,Anna Karenina (1997),0
990,Keys to Tulsa (1997),0
991,Head Above Water (1996),0
992,Hercules (1997),0
993,"Last Time I Committed Suicide, The (1997)",0
994,"Kiss Me, Guido (1997)",0
995,"Big Green, The (1995)",0
996,Stuart Saves His Family (1995),0
997,Cabin Boy (1994),0
998,Clean Slate (1994),0
999,Lightning Jack (1994),0
1000,"Stupids, The (1996)",0
1001,"Pest, The (1997)",0
1002,That Darn Cat! (1997),0
1003,Geronimo: An American Legend (1993),0
1004,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",0
1005,Until the End of the World (Bis ans Ende der Welt) (1991),0
1006,Waiting for Guffman (1996),0
1007,I Shot Andy Warhol (1996),0
1008,Stealing Beauty (1996),0
1009,Basquiat (1996),0
1010,2 Days in the Valley (1996),0
1011,Private Parts (1997),0
1012,Anaconda (1997),0
1013,Romy and Michele's High School Reunion (1997),0
1014,Shiloh (1997),0
1015,Con Air (1997),0
1016,Trees Lounge (1996),0
1017,Tie Me Up! Tie Me Down! (1990),0
1018,"Die xue shuang xiong (Killer, The) (1989)",0
1019,Gaslight (1944),0
1020,8 1/2 (1963),0
1021,"Fast, Cheap & Out of Control (1997)",0
1022,Fathers' Day (1997),0
1023,Mrs. Dalloway (1997),0
1024,Fire Down Below (1997),0
1025,"Lay of the Land, The (1997)",0
1026,"Shooter, The (1995)",0
1027,Grumpier Old Men (1995),0
1028,Jury Duty (1995),0
1029,"Beverly Hillbillies, The (1993)",0
1030,Lassie (1994),0
1031,Little Big League (1994),0
1032,Homeward Bound II: Lost in San Francisco (1996),0
1033,"Quest, The (1996)",0
1034,Cool Runnings (1993),0
1035,Drop Dead Fred (1991),0
1036,Grease 2 (1982),0
1037,Switchback (1997),0
1038,Hamlet (1996),0
1039,Two if by Sea (1996),0
1040,Forget Paris (1995),0
1041,Just Cause (1995),0
1042,Rent-a-Kid (1995),0
1043,"Paper, The (1994)",0
1044,Fearless (1993),0
1045,Malice (1993),0
1046,Multiplicity (1996),0
1047,She's the One (1996),0
1048,House Arrest (1996),0
1049,"Ghost and Mrs. Muir, The (1947)",0
1050,"Associate, The (1996)",0
1051,Dracula: Dead and Loving It (1995),0
1052,Now and Then (1995),0
1053,Mr. Wrong (1996),0
1054,"Simple Twist of Fate, A (1994)",0
1055,Cronos (1992),0
1056,"Pallbearer, The (1996)",0
1057,"War, The (1994)",0
1058,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),0
1059,"Adventures of Pinocchio, The (1996)",0
1060,"Evening Star, The (1996)",0
1061,Four Days in September (1997),0
1062,"Little Princess, A (1995)",0
1063,Crossfire (1947),0
1064,Koyaanisqatsi (1983),0
1065,Balto (1995),0
1066,Bottle Rocket (1996),0
1067,"Star Maker, The (Uomo delle stelle, L') (1995)",0
1068,Amateur (1994),0
1069,Living in Oblivion (1995),0
1070,Party Girl (1995),0
1071,"Pyromaniac's Love Story, A (1995)",0
1072,Shallow Grave (1994),0
1073,Reality Bites (1994),0
1074,"Man of No Importance, A (1994)",0
1075,"Pagemaster, The (1994)",0
1076,Love and a .45 (1994),0
1077,Oliver & Company (1988),0
1078,Joe's Apartment (1996),0
1079,Celestial Clockwork (1994),0
1080,Curdled (1996),0
1081,Female Perversions (1996),0
1082,Albino Alligator (1996),0
1083,Anne Frank Remembered (1995),0
1084,Carried Away (1996),0
1085,It's My Party (1995),0
1086,Bloodsport 2 (1995),0
1087,Double Team (1997),0
1088,Speed 2: Cruise Control (1997),0
1089,Sliver (1993),0
1090,Pete's Dragon (1977),0
1091,Dear God (1996),0
1092,Live Nude Girls (1995),0
1093,"Thin Line Between Love and Hate, A (1996)",0
1094,High School High (1996),0
1095,Commandments (1997),0
1096,"Hate (Haine, La) (1995)",0
1097,Flirting With Disaster (1996),0
1098,"Red Firecracker, Green Firecracker (1994)",0
1099,What Happened Was... (1994),0
1100,Six Degrees of Separation (1993),0
1101,Two Much (1996),0
1102,Trust (1990),0
1103,C'est arrivé près de chez vous (1992),0
1104,Firestorm (1998),0
1105,"Newton Boys, The (1998)",0
1106,Beyond Rangoon (1995),0
1107,Feast of July (1995),0
1108,Death and the Maiden (1994),0
1109,Tank Girl (1995),0
1110,Double Happiness (1994),0
1111,Cobb (1994),0
1112,Mrs. Parker and the Vicious Circle (1994),0
1113,Faithful (1996),0
1114,Twelfth Night (1996),0
1115,"Mark of Zorro, The (1940)",0
1116,Surviving Picasso (1996),0
1117,Up in Smoke (1978),0
1118,Some Kind of Wonderful (1987),0
1119,I'm Not Rappaport (1996),0
1120,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",0
1121,They Made Me a Criminal (1939),0
1122,"Last Time I Saw Paris, The (1954)",0
1123,"Farewell to Arms, A (1932)",0
1124,"Innocents, The (1961)",0
1125,"Old Man and the Sea, The (1958)",0
1126,"Truman Show, The (1998)",0
1127,Heidi Fleiss: Hollywood Madam (1995) ,0
1128,Chungking Express (1994),0
1129,Jupiter's Wife (1994),0
1130,Safe (1995),0
1131,Feeling Minnesota (1996),0
1132,Escape to Witch Mountain (1975),0
1133,Get on the Bus (1996),0
1134,"Doors, The (1991)",0
1135,Ghosts of Mississippi (1996),0
1136,Beautiful Thing (1996),0
1137,Best Men (1997),0
1138,Hackers (1995),0
1139,"Road to Wellville, The (1994)",0
1140,"War Room, The (1993)",0
1141,When We Were Kings (1996),0
1142,Hard Eight (1996),0
1143,"Quiet Room, The (1996)",0
1144,Blue Chips (1994),0
1145,Calendar Girl (1993),0
1146,My Family (1995),0
1147,Tom & Viv (1994),0
1148,Walkabout (1971),0
1149,Last Dance (1996),0
1150,Original Gangstas (1996),0
1151,In Love and War (1996),0
1152,Backbeat (1993),0
1153,Alphaville (1965),0
1154,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",0
1155,Cyclo (1995),0
1156,"Relic, The (1997)",0
1157,"Fille seule, La (A Single Girl) (1995)",0
1158,Stalker (1979),0
1159,Love! Valour! Compassion! (1997),0
1160,Palookaville (1996),0
1161,Phat Beach (1996),0
1162,"Portrait of a Lady, The (1996)",0
1163,Zeus and Roxanne (1997),0
1164,Big Bully (1996),0
1165,Love & Human Remains (1993),0
1166,"Sum of Us, The (1994)",0
1167,Little Buddha (1993),0
1168,Fresh (1994),0
1169,Spanking the Monkey (1994),0
1170,Wild Reeds (1994),0
1171,"Women, The (1939)",0
1172,Bliss (1997),0
1173,Caught (1996),0
1174,Hugo Pool (1997),0
1175,Welcome To Sarajevo (1997),0
1176,Dunston Checks In (1996),0
1177,Major Payne (1994),0
1178,Man of the House (1995),0
1179,I Love Trouble (1994),0
1180,"Low Down Dirty Shame, A (1994)",0
1181,Cops and Robbersons (1994),0
1182,"Cowboy Way, The (1994)",0
1183,"Endless Summer 2, The (1994)",0
1184,In the Army Now (1994),0
1185,"Inkwell, The (1994)",0
1186,Switchblade Sisters (1975),0
1187,Young Guns II (1990),0
1188,Prefontaine (1997),0
1189,That Old Feeling (1997),0
1190,"Letter From Death Row, A (1998)",0
1191,"Boys of St. Vincent, The (1993)",0
1192,Before the Rain (Pred dozhdot) (1994),0
1193,Once Were Warriors (1994),0
1194,Strawberry and Chocolate (Fresa y chocolate) (1993),0
1195,"Savage Nights (Nuits fauves, Les) (1992)",0
1196,"Family Thing, A (1996)",0
1197,Purple Noon (1960),0
1198,Cemetery Man (Dellamorte Dellamore) (1994),0
1199,Kim (1950),0
1200,Marlene Dietrich: Shadow and Light (1996) ,0
1201,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",0
1202,Top Hat (1935),0
1203,To Be or Not to Be (1942),0
1204,"Secret Agent, The (1996)",0
1205,Amos & Andrew (1993),0
1206,Jade (1995),0
1207,Kiss of Death (1995),0
1208,Mixed Nuts (1994),0
1209,Virtuosity (1995),0
1210,Blue Sky (1994),0
1211,Flesh and Bone (1993),0
1212,Guilty as Sin (1993),0
1213,In the Realm of the Senses (Ai no corrida) (1976),0
1214,Barb Wire (1996),0
1215,Kissed (1996),0
1216,Assassins (1995),0
1217,Friday (1995),0
1218,"Goofy Movie, A (1995)",0
1219,Higher Learning (1995),0
1220,When a Man Loves a Woman (1994),0
1221,Judgment Night (1993),0
1222,King of the Hill (1993),0
1223,"Scout, The (1994)",0
1224,Angus (1995),0
1225,Night Falls on Manhattan (1997),0
1226,"Awfully Big Adventure, An (1995)",0
1227,Under Siege 2: Dark Territory (1995),0
1228,Poison Ivy II (1995),0
1229,Ready to Wear (Pret-A-Porter) (1994),0
1230,Marked for Death (1990),0
1231,Madonna: Truth or Dare (1991),0
1232,Nénette et Boni (1996),0
1233,Chairman of the Board (1998),0
1234,"Big Bang Theory, The (1994)",0
1235,"Other Voices, Other Rooms (1997)",0
1236,Twisted (1996),0
1237,Full Speed (1996),0
1238,Cutthroat Island (1995),0
1239,Ghost in the Shell (Kokaku kidotai) (1995),0
1240,"Van, The (1996)",0
1241,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",0
1242,Night Flier (1997),0
1243,Metro (1997),0
1244,Gridlock'd (1997),0
1245,Bushwhacked (1995),0
1246,Bad Girls (1994),0
1247,Blink (1994),0
1248,For Love or Money (1993),0
1249,Best of the Best 3: No Turning Back (1995),0
1250,A Chef in Love (1996),0
1251,"Contempt (Mépris, Le) (1963)",0
1252,"Tie That Binds, The (1995)",0
1253,Gone Fishin' (1997),0
1254,Broken English (1996),0
1255,"Designated Mourner, The (1997)",0
1256,"Designated Mourner, The (1997)",0
1257,Trial and Error (1997),0
1258,Pie in the Sky (1995),0
1259,Total Eclipse (1995),0
1260,"Run of the Country, The (1995)",0
1261,Walking and Talking (1996),0
1262,Foxfire (1996),0
1263,Nothing to Lose (1994),0
1264,Star Maps (1997),0
1265,Bread and Chocolate (Pane e cioccolata) (1973),0
1266,Clockers (1995),0
1267,Bitter Moon (1992),0
1268,Love in the Afternoon (1957),0
1269,Life with Mikey (1993),0
1270,North (1994),0
1271,Talking About Sex (1994),0
1272,Color of Night (1994),0
1273,Robocop 3 (1993),0
1274,Killer (Bulletproof Heart) (1994),0
1275,Sunset Park (1996),0
1276,Set It Off (1996),0
1277,Selena (1997),0
1278,Wild America (1997),0
1279,Gang Related (1997),0
1280,Manny & Lo (1996),0
1281,"Grass Harp, The (1995)",0
1282,Out to Sea (1997),0
1283,Before and After (1996),0
1284,Princess Caraboo (1994),0
1285,Shall We Dance? (1937),0
1286,Ed (1996),0
1287,Denise Calls Up (1995),0
1288,Jack and Sarah (1995),0
1289,Country Life (1994),0
1290,Celtic Pride (1996),0
1291,"Simple Wish, A (1997)",0
1292,Star Kid (1997),0
1293,Ayn Rand: A Sense of Life (1997),0
1294,Kicked in the Head (1997),0
1295,Indian Summer (1996),0
1296,Love Affair (1994),0
1297,"Band Wagon, The (1953)",0
1298,Penny Serenade (1941),0
1299,'Til There Was You (1997),0
1300,Stripes (1981),0
1301,Late Bloomers (1996),0
1302,"Getaway, The (1994)",0
1303,New York Cop (1996),0
1304,National Lampoon's Senior Trip (1995),0
1305,Delta of Venus (1994),0
1306,Carmen Miranda: Bananas Is My Business (1994),0
1307,Babyfever (1994),0
1308,"Very Natural Thing, A (1974)",0
1309,"Walk in the Sun, A (1945)",0
1310,Waiting to Exhale (1995),0
1311,"Pompatus of Love, The (1996)",0
1312,Palmetto (1998),0
1313,Surviving the Game (1994),0
1314,Inventing the Abbotts (1997),0
1315,"Horse Whisperer, The (1998)",0
1316,"Journey of August King, The (1995)",0
1317,Catwalk (1995),0
1318,"Neon Bible, The (1995)",0
1319,Homage (1995),0
1320,Open Season (1996),0
1321,Metisse (Café au Lait) (1993),0
1322,"Wooden Man's Bride, The (Wu Kui) (1994)",0
1323,Loaded (1994),0
1324,August (1996),0
1325,Boys (1996),0
1326,Captives (1994),0
1327,Of Love and Shadows (1994),0
1328,"Low Life, The (1994)",0
1329,An Unforgettable Summer (1994),0
1330,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",0
1331,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),0
1332,Midnight Dancers (Sibak) (1994),0
1333,Somebody to Love (1994),0
1334,American Buffalo (1996),0
1335,Kazaam (1996),0
1336,Larger Than Life (1996),0
1337,Two Deaths (1995),0
1338,Stefano Quantestorie (1993),0
1339,"Crude Oasis, The (1995)",0
1340,Hedd Wyn (1992),0
1341,"Convent, The (Convento, O) (1995)",0
1342,Lotto Land (1995),0
1343,"Story of Xinghua, The (1993)",0
1344,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",0
1345,Dingo (1992),0
1346,"Ballad of Narayama, The (Narayama Bushiko) (1958)",0
1347,Every Other Weekend (1990),0
1348,Mille bolle blu (1993),0
1349,Crows and Sparrows (1949),0
1350,Lover's Knot (1996),0
1351,Shadow of Angels (Schatten der Engel) (1976),0
1352,1-900 (1994),0
1353,Venice/Venice (1992),0
1354,Infinity (1996),0
1355,Ed's Next Move (1996),0
1356,For the Moment (1994),0
1357,The Deadly Cure (1996),0
1358,Boys in Venice (1996),0
1359,"Sexual Life of the Belgians, The (1994)",0
1360,"Search for One-eye Jimmy, The (1996)",0
1361,American Strays (1996),0
1362,"Leopard Son, The (1996)",0
1363,Bird of Prey (1996),0
1364,Johnny 100 Pesos (1993),0
1365,JLG/JLG - autoportrait de décembre (1994),0
1366,Faust (1994),0
1367,Mina Tannenbaum (1994),0
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",0
1369,I Can't Sleep (J'ai pas sommeil) (1994),0
1370,"Machine, The (1994)",0
1371,"Stranger, The (1994)",0
1372,Good Morning (1971),0
1373,Falling in Love Again (1980),0
1374,"Cement Garden, The (1993)",0
1375,Meet Wally Sparks (1997),0
1376,Hotel de Love (1996),0
1377,Rhyme & Reason (1997),0
1378,Love and Other Catastrophes (1996),0
1379,Hollow Reed (1996),0
1380,Losing Chase (1996),0
1381,"Bonheur, Le (1965)",0
1382,"Second Jungle Book: Mowgli & Baloo, The (1997)",0
1383,Squeeze (1996),0
1384,Roseanna's Grave (For Roseanna) (1997),0
1385,Tetsuo II: Body Hammer (1992),0
1386,Fall (1997),0
1387,Gabbeh (1996),0
1388,Mondo (1996),0
1389,"Innocent Sleep, The (1995)",0
1390,For Ever Mozart (1996),0
1391,"Locusts, The (1997)",0
1392,Stag (1997),0
1393,Swept from the Sea (1997),0
1394,Hurricane Streets (1998),0
1395,Stonewall (1995),0
1396,Of Human Bondage (1934),0
1397,Anna (1996),0
1398,Stranger in the House (1997),0
1399,Picture Bride (1995),0
1400,M. Butterfly (1993),0
1401,"Ciao, Professore! (1993)",0
1402,Caro Diario (Dear Diary) (1994),0
1403,Withnail and I (1987),0
1404,Boy's Life 2 (1997),0
1405,When Night Is Falling (1995),0
1406,"Specialist, The (1994)",0
1407,Gordy (1995),0
1408,"Swan Princess, The (1994)",0
1409,Harlem (1993),0
1410,Barbarella (1968),0
1411,Land Before Time III: The Time of the Great Giving (1995) (V),0
1412,Street Fighter (1994),0
1413,Coldblooded (1995),0
1414,"Next Karate Kid, The (1994)",0
1415,No Escape (1994),0
1416,"Turning, The (1992)",0
1417,"Joy Luck Club, The (1993)",0
1418,Highlander III: The Sorcerer (1994),0
1419,Gilligan's Island: The Movie (1998),0
1420,My Crazy Life (Mi vida loca) (1993),0
1421,Suture (1993),0
1422,"Walking Dead, The (1995)",0
1423,I Like It Like That (1994),0
1424,I'll Do Anything (1994),0
1425,Grace of My Heart (1996),0
1426,Drunks (1995),0
1427,SubUrbia (1997),0
1428,Sliding Doors (1998),0
1429,Ill Gotten Gains (1997),0
1430,Legal Deceit (1997),0
1431,"Mighty, The (1998)",0
1432,Men of Means (1998),0
1433,Shooting Fish (1997),0
1434,"Steal Big, Steal Little (1995)",0
1435,Mr. Jones (1993),0
1436,House Party 3 (1994),0
1437,Panther (1995),0
1438,Jason's Lyric (1994),0
1439,Above the Rim (1994),0
1440,Moonlight and Valentino (1995),0
1441,"Scarlet Letter, The (1995)",0
1442,8 Seconds (1994),0
1443,That Darn Cat! (1965),0
1444,Ladybird Ladybird (1994),0
1445,"Bye Bye, Love (1995)",0
1446,Century (1993),0
1447,My Favorite Season (1993),0
1448,Pather Panchali (1955),0
1449,Golden Earrings (1947),0
1450,Foreign Correspondent (1940),0
1451,Lady of Burlesque (1943),0
1452,Angel on My Shoulder (1946),0
1453,Angel and the Badman (1947),0
1454,"Outlaw, The (1943)",0
1455,Beat the Devil (1954),0
1456,Love Is All There Is (1996),0
1457,"Damsel in Distress, A (1937)",0
1458,Madame Butterfly (1995),0
1459,Sleepover (1995),0
1460,Here Comes Cookie (1935),0
1461,"Thieves (Voleurs, Les) (1996)",0
1462,"Boys, Les (1997)",0
1463,"Stars Fell on Henrietta, The (1995)",0
1464,Last Summer in the Hamptons (1995),0
1465,Margaret's Museum (1995),0
1466,"Saint of Fort Washington, The (1993)",0
1467,"Cure, The (1995)",0
1468,Tom and Huck (1995),0
1469,Gumby: The Movie (1995),0
1470,Hideaway (1995),0
1471,"Visitors, The (Visiteurs, Les) (1993)",0
1472,"Little Princess, The (1939)",0
1473,Nina Takes a Lover (1994),0
1474,Bhaji on the Beach (1993),0
1475,Raw Deal (1948),0
1476,Nightwatch (1997),0
1477,Dead Presidents (1995),0
1478,Reckless (1995),0
1479,Herbie Rides Again (1974),0
1480,S.F.W. (1994),0
1481,"Gate of Heavenly Peace, The (1995)",0
1482,"Man in the Iron Mask, The (1998)",0
1483,"Jerky Boys, The (1994)",0
1484,"Colonel Chabert, Le (1994)",0
1485,Girl in the Cadillac (1995),0
1486,Even Cowgirls Get the Blues (1993),0
1487,Germinal (1993),0
1488,Chasers (1994),0
1489,Fausto (1993),0
1490,Tough and Deadly (1995),0
1491,Window to Paris (1994),0
1492,"Modern Affair, A (1995)",0
1493,"Mostro, Il (1994)",0
1494,Flirt (1995),0
1495,Carpool (1996),0
1496,"Line King: Al Hirschfeld, The (1996)",0
1497,Farmer & Chase (1995),0
1498,Grosse Fatigue (1994),0
1499,Santa with Muscles (1996),0
1500,Prisoner of the Mountains (Kavkazsky Plennik) (1996),0
1501,Naked in New York (1994),0
1502,Gold Diggers: The Secret of Bear Mountain (1995),0
1503,"Bewegte Mann, Der (1994)",0
1504,Killer: A Journal of Murder (1995),0
1505,Nelly & Monsieur Arnaud (1995),0
1506,Three Lives and Only One Death (1996),0
1507,"Babysitter, The (1995)",0
1508,Getting Even with Dad (1994),0
1509,Mad Dog Time (1996),0
1510,Children of the Revolution (1996),0
1511,"World of Apu, The (Apur Sansar) (1959)",0
1512,Sprung (1997),0
1513,Dream With the Fishes (1997),0
1514,Wings of Courage (1995),0
1515,"Wedding Gift, The (1994)",0
1516,Race the Sun (1996),0
1517,Losing Isaiah (1995),0
1518,New Jersey Drive (1995),0
1519,"Fear, The (1995)",0
1520,Mr. Wonderful (1993),0
1521,Trial by Jury (1994),0
1522,"Good Man in Africa, A (1994)",0
1523,Kaspar Hauser (1993),0
1524,"Object of My Affection, The (1998)",0
1525,Witness (1985),0
1526,Senseless (1998),0
1527,Nowhere (1997),0
1528,Underground (1995),0
1529,Jefferson in Paris (1995),0
1530,Far From Home: The Adventures of Yellow Dog (1995),0
1531,Foreign Student (1994),0
1532,I Don't Want to Talk About It (De eso no se habla) (1993),0
1533,Twin Town (1997),0
1534,"Enfer, L' (1994)",0
1535,Aiqing wansui (1994),0
1536,Cosi (1996),0
1537,All Over Me (1997),0
1538,Being Human (1993),0
1539,"Amazing Panda Adventure, The (1995)",0
1540,"Beans of Egypt, Maine, The (1994)",0
1541,"Scarlet Letter, The (1926)",0
1542,Johns (1996),0
1543,It Takes Two (1995),0
1544,Frankie Starlight (1995),0
1545,Shadows (Cienie) (1988),0
1546,"Show, The (1995)",0
1547,The Courtyard (1995),0
1548,Dream Man (1995),0
1549,Destiny Turns on the Radio (1995),0
1550,"Glass Shield, The (1994)",0
1551,"Hunted, The (1995)",0
1552,"Underneath, The (1995)",0
1553,Safe Passage (1994),0
1554,"Secret Adventures of Tom Thumb, The (1993)",0
1555,Condition Red (1995),0
1556,Yankee Zulu (1994),0
1557,Aparajito (1956),0
1558,Hostile Intentions (1994),0
1559,Clean Slate (Coup de Torchon) (1981),0
1560,Tigrero: A Film That Was Never Made (1994),0
1561,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",0
1562,"Promise, The (Versprechen, Das) (1994)",0
1563,To Cross the Rubicon (1991),0
1564,Daens (1992),0
1565,"Man from Down Under, The (1943)",0
1566,Careful (1992),0
1567,Vermont Is For Lovers (1992),0
1568,"Vie est belle, La (Life is Rosey) (1987)",0
1569,Quartier Mozart (1992),0
1570,Touki Bouki (Journey of the Hyena) (1973),0
1571,Wend Kuuni (God's Gift) (1982),0
1572,Spirits of the Dead (Tre passi nel delirio) (1968),0
1573,Pharaoh's Army (1995),0
1574,"I, Worst of All (Yo, la peor de todas) (1990)",0
1575,"Hungarian Fairy Tale, A (1987)",0
1576,"Death in the Garden (Mort en ce jardin, La) (1956)",0
1577,"Collectionneuse, La (1967)",0
1578,Baton Rouge (1988),0
1579,Liebelei (1933),0
1580,"Woman in Question, The (1950)",0
1581,T-Men (1947),0
1582,"Invitation, The (Zaproszenie) (1986)",0
1583,"Symphonie pastorale, La (1946)",0
1584,American Dream (1990),0
1585,Lashou shentan (1992),0
1586,Terror in a Texas Town (1958),0
1587,Salut cousin! (1996),0
1588,Schizopolis (1996),0
1589,"To Have, or Not (1995)",0
1590,Duoluo tianshi (1995),0
1591,"Magic Hour, The (1998)",0
1592,Death in Brunswick (1991),0
1593,Everest (1998),0
1594,Shopping (1994),0
1595,Nemesis 2: Nebula (1995),0
1596,Romper Stomper (1992),0
1597,City of Industry (1997),0
1598,Someone Else's America (1995),0
1599,Guantanamera (1994),0
1600,Office Killer (1997),0
1601,"Price Above Rubies, A (1998)",0
1602,Angela (1995),0
1603,He Walked by Night (1948),0
1604,Love Serenade (1996),0
1605,Deceiver (1997),0
1606,Hurricane Streets (1998),0
1607,Buddy (1997),0
1608,B*A*P*S (1997),0
1609,"Truth or Consequences, N.M. (1997)",0
1610,Intimate Relations (1996),0
1611,"Leading Man, The (1996)",0
1612,Tokyo Fist (1995),0
1613,"Reluctant Debutante, The (1958)",0
1614,Warriors of Virtue (1997),0
1615,Desert Winds (1995),0
1616,Hugo Pool (1997),0
1617,King of New York (1990),0
1618,All Things Fair (1996),0
1619,"Sixth Man, The (1997)",0
1620,Butterfly Kiss (1995),0
1621,"Paris, France (1993)",0
1622,"Cérémonie, La (1995)",0
1623,Hush (1998),0
1624,Nightwatch (1997),0
1625,Nobody Loves Me (Keiner liebt mich) (1994),0
1626,"Wife, The (1995)",0
1627,Lamerica (1994),0
1628,Nico Icon (1995),0
1629,"Silence of the Palace, The (Saimt el Qusur) (1994)",0
1630,"Slingshot, The (1993)",0
1631,Land and Freedom (Tierra y libertad) (1995),0
1632,Á köldum klaka (Cold Fever) (1994),0
1633,Etz Hadomim Tafus (Under the Domin Tree) (1994),0
